ID_kod,PKWiU2015,Kody_CN
2690,10.61.33.0,"1904 10 30"
2691,10.61.33.0,"1904 10 90"
2692,10.61.33.0,"1904 20 10"
2693,10.61.33.0,"1904 20 91"
2694,10.61.33.0,"1904 20 95"
2695,10.61.33.0,"1904 20 99"
2696,10.61.33.0,"1904 30 00"
2697,10.61.33.0,"1904 90 10"
2698,10.61.33.0,"1904 90 80"
2699,10.61.40.0,"2302 10 10"
2700,10.61.40.0,"2302 10 90"
2701,10.61.40.0,"2302 30 10"
2702,10.61.40.0,"2302 30 90"
2703,10.61.40.0,"2302 40 02"
2704,10.61.40.0,"2302 40 08"
2705,10.61.40.0,"2302 40 10"
2706,10.61.40.0,"2302 40 90"
2707,10.61.40.0,"2302 50 00"
2708,10.62.11.0,"1108 11 00"
2709,10.62.11.0,"1108 12 00"
2710,10.62.11.0,"1108 13 00"
2711,10.62.11.0,"1108 14 00"
2712,10.62.11.0,"1108 19 10"
2713,10.62.11.0,"1108 19 90"
2714,10.62.11.0,"1108 20 00"
2715,10.62.11.0,"1109 00 00"
2716,10.62.11.0,"3505 10 10"
2717,10.62.11.0,"3505 10 50"
2718,10.62.11.0,"3505 10 90"
2719,10.62.12.0,"1903 00 00"
2720,10.62.13.0,"1702 30 10"
2721,10.62.13.0,"1702 30 50"
2722,10.62.13.0,"1702 30 90"
2723,10.62.13.0,"1702 40 10"
2724,10.62.13.0,"1702 40 90"
2725,10.62.13.0,"1702 50 00"
2726,10.62.13.0,"1702 60 10"
2727,10.62.13.0,"1702 60 80"
2728,10.62.13.0,"1702 60 95"
2729,10.62.13.0,"1702 90 10"
2730,10.62.13.0,"1702 90 30"
2731,10.62.13.0,"1702 90 50"
2732,10.62.13.0,"1702 90 80"
2733,10.62.13.0,"1702 90 95"
2734,10.62.14.0,"1515 21 10"
2735,10.62.14.0,"1515 21 90"
2736,10.62.14.0,"1515 29 10"
2737,10.62.14.0,"1515 29 90"
2738,10.62.20.0,"2303 10 11"
2739,10.62.20.0,"2303 10 19"
2740,10.62.20.0,"2303 10 90"
2741,10.71.11.0,"1905 90 30"
2742,10.71.12.1,"1905 90 70"
2743,10.71.12.1,"1905 90 80"
2744,10.71.12.9,"1905 90 70"
2745,10.71.12.9,"1905 90 80"
2746,10.72.11.0,"1905 10 00"
2747,10.72.11.0,"1905 40 10"
2748,10.72.11.0,"1905 40 90"
2749,10.72.12.0,"1905 20 10"
2750,10.72.12.0,"1905 20 30"
2751,10.72.12.0,"1905 20 90"
2752,10.72.12.0,"1905 31 11"
2753,10.72.12.0,"1905 31 19"
2754,10.72.12.0,"1905 31 30"
2755,10.72.12.0,"1905 31 91"
2756,10.72.12.0,"1905 31 99"
2757,10.72.12.0,"1905 32 05"
2758,10.72.12.0,"1905 32 11"
2759,10.72.12.0,"1905 32 19"
2760,10.72.12.0,"1905 32 91"
2761,10.72.12.0,"1905 32 99"
2762,10.72.19.0,"1905 90 10"
2763,10.72.19.0,"1905 90 20"
2764,10.72.19.0,"1905 90 45"
2765,10.72.19.0,"1905 90 55"
2766,10.72.19.0,"1905 90 80"
2767,10.73.11.0,"1902 11 00"
2768,10.73.11.0,"1902 19 10"
2769,10.73.11.0,"1902 19 90"
2770,10.73.11.0,"1902 30 10"
2771,10.73.11.0,"1902 30 90"
2772,10.73.12.0,"1902 40 10"
2773,10.73.12.0,"1902 40 90"
2774,10.81.11.0,"1701 12 10"
2775,10.81.11.0,"1701 12 90"
2776,10.81.11.0,"1701 13 10"
2777,10.81.11.0,"1701 13 90"
2778,10.81.11.0,"1701 14 10"
2779,10.81.11.0,"1701 14 90"
2780,10.81.12.0,"1701 99 10"
2781,10.81.12.0,"1701 99 90"
2782,10.81.13.0,"1701 91 00"
2783,10.81.13.0,"1702 20 10"
2784,10.81.13.0,"1702 20 90"
2785,10.81.14.0,"1703 10 00"
2786,10.81.14.0,"1703 90 00"
2787,10.81.20.0,"2303 20 10"
2788,10.81.20.0,"2303 20 90"
2789,10.82.11.0,"1803 10 00"
2790,10.82.11.0,"1803 20 00"
2791,10.82.12.0,"1804 00 00"
2792,10.82.13.0,"1805 00 00"
2793,10.82.14.0,"1806 10 15"
2794,10.82.14.0,"1806 10 20"
2795,10.82.14.0,"1806 10 30"
2796,10.82.14.0,"1806 10 90"
2797,10.82.21.0,"1806 20 10"
2798,10.82.21.0,"1806 20 30"
2799,10.82.21.0,"1806 20 50"
2800,10.82.21.0,"1806 20 70"
2801,10.82.21.0,"1806 20 80"
2802,10.82.21.0,"1806 20 95"
2803,10.82.22.0,"1806 31 00"
2804,10.82.22.0,"1806 32 10"
2805,10.82.22.0,"1806 32 90"
2806,10.82.22.0,"1806 90 11"
2807,10.82.22.0,"1806 90 19"
2808,10.82.22.0,"1806 90 31"
2809,10.82.22.0,"1806 90 39"
2810,10.82.22.0,"1806 90 50"
2811,10.82.22.0,"1806 90 60"
2812,10.82.22.0,"1806 90 70"
2813,10.82.22.0,"1806 90 90"
2814,10.82.23.0,"1704 10 10"
2815,10.82.23.0,"1704 10 90"
2816,10.82.23.0,"1704 90 10"
2817,10.82.23.0,"1704 90 30"
2818,10.82.23.0,"1704 90 51"
2819,10.82.23.0,"1704 90 55"
2820,10.82.23.0,"1704 90 61"
2821,10.82.23.0,"1704 90 65"
2822,10.82.23.0,"1704 90 71"
2823,10.82.23.0,"1704 90 75"
2824,10.82.23.0,"1704 90 81"
2825,10.82.23.0,"1704 90 99"
2826,10.82.24.0,"2006 00 10"
2827,10.82.24.0,"2006 00 31"
2828,10.82.24.0,"2006 00 35"
2829,10.82.24.0,"2006 00 38"
2830,10.82.24.0,"2006 00 91"
2831,10.82.24.0,"2006 00 99"
2832,10.82.30.0,"1802 00 00"
2833,10.83.11.0,"0901 12 00"
2834,10.83.11.0,"0901 21 00"
2835,10.83.11.0,"0901 22 00"
2836,10.83.12.0,"0901 90 10"
2837,10.83.12.0,"0901 90 90"
2838,10.83.12.0,"2101 11 00"
2839,10.83.12.0,"2101 12 92"
2840,10.83.12.0,"2101 12 98"
2841,10.83.12.0,"2101 30 11"
2842,10.83.12.0,"2101 30 19"
2843,10.83.12.0,"2101 30 91"
2844,10.83.12.0,"2101 30 99"
2845,10.83.13.0,"0902 10 00"
2846,10.83.13.0,"0902 30 00"
2847,10.83.14.0,"2101 20 20"
2848,10.83.14.0,"2101 20 92"
2849,10.83.14.0,"2101 20 98"
2850,10.83.15.0,"1211 50 00"
2851,10.83.15.0,"1211 90 86"
2852,10.83.15.0,"2106 90 92"
2853,10.83.15.0,"2106 90 98"
2854,10.84.11.0,"2209 00 11"
2855,10.84.11.0,"2209 00 19"
2856,10.84.11.0,"2209 00 91"
2857,10.84.11.0,"2209 00 99"
2858,10.84.12.0,"2103 10 00"
2859,10.84.12.0,"2103 20 00"
2860,10.84.12.0,"2103 30 10"
2861,10.84.12.0,"2103 30 90"
2862,10.84.12.0,"2103 90 10"
2863,10.84.12.0,"2103 90 30"
2864,10.84.12.0,"2103 90 90"
2865,10.84.21.0,"0904 12 00"
2866,10.84.22.0,"0904 22 00"
2867,10.84.23.0,"0904 22 00"
2868,10.84.23.0,"0905 20 00"
2869,10.84.23.0,"0906 20 00"
2870,10.84.23.0,"0907 20 00"
2871,10.84.23.0,"0908 12 00"
2872,10.84.23.0,"0908 22 00"
2873,10.84.23.0,"0908 32 00"
2874,10.84.23.0,"0909 22 00"
2875,10.84.23.0,"0909 32 00"
2876,10.84.23.0,"0909 62 00"
2877,10.84.23.0,"0910 12 00"
2878,10.84.23.0,"0910 20 90"
2879,10.84.23.0,"0910 30 00"
2880,10.84.23.0,"0910 91 05"
2881,10.84.23.0,"0910 91 90"
2882,10.84.23.0,"0910 99 10"
2883,10.84.23.0,"0910 99 39"
2884,10.84.23.0,"0910 99 50"
2885,10.84.23.0,"0910 99 99"
2886,10.84.30.0,"2501 00 91"
2887,10.85.11.0,"1601 00 10"
2888,10.85.11.0,"1601 00 91"
2889,10.85.11.0,"1601 00 99"
2890,10.85.11.0,"1602 20 10"
2891,10.85.11.0,"1602 20 90"
2892,10.85.11.0,"1602 31 11"
2893,10.85.11.0,"1602 31 19"
2894,10.85.11.0,"1602 31 80"
2895,10.85.11.0,"1602 32 11"
2896,10.85.11.0,"1602 32 19"
2897,10.85.11.0,"1602 32 30"
2898,10.85.11.0,"1602 32 90"
2899,10.85.11.0,"1602 39 21"
2900,10.85.11.0,"1602 39 29"
2901,10.85.11.0,"1602 39 85"
2902,10.85.11.0,"1602 41 10"
2903,10.85.11.0,"1602 41 90"
2904,10.85.11.0,"1602 42 10"
2905,10.85.11.0,"1602 42 90"
2906,10.85.11.0,"1602 49 11"
2907,10.85.11.0,"1602 49 13"
2908,10.85.11.0,"1602 49 15"
2909,10.85.11.0,"1602 49 19"
2910,10.85.11.0,"1602 49 30"
2911,10.85.11.0,"1602 49 50"
2912,10.85.11.0,"1602 49 90"
2913,10.85.11.0,"1602 50 10"
2914,10.85.11.0,"1602 50 31"
2915,10.85.11.0,"1602 50 95"
2916,10.85.11.0,"1602 90 10"
2917,10.85.11.0,"1602 90 31"
2918,10.85.11.0,"1602 90 51"
2919,10.85.11.0,"1602 90 61"
2920,10.85.11.0,"1602 90 69"
2921,10.85.11.0,"1602 90 91"
2922,10.85.11.0,"1602 90 95"
2923,10.85.11.0,"1602 90 99"
2924,10.85.12.0,"1604 11 00"
2925,10.85.12.0,"1604 12 10"
2926,10.85.12.0,"1604 12 91"
2927,10.85.12.0,"1604 12 99"
2928,10.85.12.0,"1604 13 11"
2929,10.85.12.0,"1604 13 19"
2930,10.85.12.0,"1604 13 90"
2931,10.85.12.0,"1604 14 21"
2932,10.85.12.0,"1604 14 26"
2933,10.85.12.0,"1604 14 28"
2934,10.85.12.0,"1604 14 31"
2935,10.85.12.0,"1604 14 36"
2936,10.85.12.0,"1604 14 38"
2937,10.85.12.0,"1604 14 41"
2938,10.85.12.0,"1604 14 46"
2939,10.85.12.0,"1604 14 48"
2940,10.85.12.0,"1604 14 90"
2941,10.85.12.0,"1604 15 11"
2942,10.85.12.0,"1604 15 19"
2943,10.85.12.0,"1604 15 90"
2944,10.85.12.0,"1604 16 00"
2945,10.85.12.0,"1604 17 00"
2946,10.85.12.0,"1604 18 00"
2947,10.85.12.0,"1604 19 10"
2948,10.85.12.0,"1604 19 31"
2949,10.85.12.0,"1604 19 39"
2950,10.85.12.0,"1604 19 50"
2951,10.85.12.0,"1604 19 91"
2952,10.85.12.0,"1604 19 92"
2953,10.85.12.0,"1604 19 93"
2954,10.85.12.0,"1604 19 94"
2955,10.85.12.0,"1604 19 95"
2956,10.85.12.0,"1604 19 97"
2957,10.85.12.0,"1604 20 05"
2958,10.85.12.0,"1604 20 10"
2959,10.85.12.0,"1604 20 30"
2960,10.85.12.0,"1604 20 40"
2961,10.85.12.0,"1604 20 50"
2962,10.85.12.0,"1604 20 70"
2963,10.85.12.0,"1604 20 90"
2964,10.85.12.0,"1605 10 00"
2965,10.85.12.0,"1605 21 10"
2966,10.85.12.0,"1605 21 90"
2967,10.85.12.0,"1605 29 00"
2968,10.85.12.0,"1605 30 10"
2969,10.85.12.0,"1605 30 90"
2970,10.85.12.0,"1605 40 00"
2971,10.85.12.0,"1605 51 00"
2972,10.85.12.0,"1605 52 00"
2973,10.85.12.0,"1605 53 10"
2974,10.85.12.0,"1605 53 90"
2975,10.85.12.0,"1605 54 00"
2976,10.85.12.0,"1605 55 00"
2977,10.85.12.0,"1605 56 00"
2978,10.85.12.0,"1605 57 00"
2979,10.85.12.0,"1605 58 00"
2980,10.85.12.0,"1605 59 00"
2981,10.85.12.0,"1605 61 00"
2982,10.85.12.0,"1605 62 00"
2983,10.85.12.0,"1605 63 00"
2984,10.85.12.0,"1605 69 00"
2985,10.85.13.0,"2004 90 98"
2986,10.85.13.0,"2005 99 50"
2987,10.85.14.0,"1902 20 10"
2988,10.85.14.0,"1902 20 30"
2989,10.85.14.0,"1902 20 91"
2990,10.85.14.0,"1902 20 99"
2991,10.85.14.0,"1902 30 10"
2992,10.85.14.0,"1902 30 90"
2993,10.85.14.0,"1902 40 90"
2994,10.85.19.0,"1904 90 10"
2995,10.85.19.0,"1905 90 70"
2996,10.85.19.0,"1905 90 80"
2997,10.85.19.0,"2106 90 98"
2998,10.86.10.0,"0402 29 11"
2999,10.86.10.0,"1602 10 00"
3000,10.86.10.0,"1901 10 00"
3001,10.86.10.0,"2005 10 00"
3002,10.86.10.0,"2007 10 10"
3003,10.86.10.0,"2007 10 91"
3004,10.86.10.0,"2007 10 99"
3005,10.86.10.0,"2104 20 00"
3006,10.89.11.0,"2104 10 00"
3007,10.89.12.0,"0407 90 10"
3008,10.89.12.0,"0407 90 90"
3009,10.89.12.0,"0408 11 20"
3010,10.89.12.0,"0408 11 80"
3011,10.89.12.0,"0408 19 20"
3012,10.89.12.0,"0408 19 81"
3013,10.89.12.0,"0408 19 89"
3014,10.89.12.0,"0408 91 20"
3015,10.89.12.0,"0408 91 80"
3016,10.89.12.0,"0408 99 20"
3017,10.89.12.0,"0408 99 80"
3018,10.89.12.0,"3502 11 10"
3019,10.89.12.0,"3502 11 90"
3020,10.89.12.0,"3502 19 10"
3021,10.89.12.0,"3502 19 90"
3022,10.89.13.0,"2102 10 10"
3023,10.89.13.0,"2102 10 31"
3024,10.89.13.0,"2102 10 39"
3025,10.89.13.0,"2102 10 90"
3026,10.89.13.0,"2102 20 11"
3027,10.89.13.0,"2102 20 19"
3028,10.89.13.0,"2102 20 90"
3029,10.89.13.0,"2102 30 00"
3030,10.89.14.0,"1603 00 10"
3031,10.89.14.0,"1603 00 80"
3032,10.89.15.0,"1302 11 00"
3033,10.89.15.0,"1302 12 00"
3034,10.89.15.0,"1302 13 00"
3035,10.89.15.0,"1302 14 00"
3036,10.89.15.0,"1302 19 05"
3037,10.89.15.0,"1302 19 70"
3038,10.89.15.0,"1302 20 10"
3039,10.89.15.0,"1302 20 90"
3040,10.89.15.0,"1302 31 00"
3041,10.89.15.0,"1302 32 10"
3042,10.89.15.0,"1302 32 90"
3043,10.89.15.0,"1302 39 00"
3044,10.89.16.0,-
3045,10.89.17.0,"2106 90 92"
3046,10.89.17.0,"2106 90 98"
3047,10.89.19.0,"1702 90 71"
3048,10.89.19.0,"1702 90 75"
3049,10.89.19.0,"1702 90 79"
3050,10.89.19.0,"1901 90 11"
3051,10.89.19.0,"1901 90 19"
3052,10.89.19.0,"1901 90 91"
3053,10.89.19.0,"1901 90 95"
3054,10.89.19.0,"1901 90 99"
3055,10.89.19.0,"2106 10 20"
3056,10.89.19.0,"2106 10 80"
3057,10.89.19.0,"2106 90 20"
3058,10.89.19.0,"2106 90 30"
3059,10.89.19.0,"2106 90 51"
3060,10.89.19.0,"2106 90 55"
3061,10.89.19.0,"2106 90 59"
3062,10.89.19.0,"2106 90 92"
3063,10.89.19.0,"2106 90 98"
3064,10.89.19.0,"2404 91 10"
3065,10.91.10.0,"2309 90 10"
3066,10.91.10.0,"2309 90 20"
3067,10.91.10.0,"2309 90 31"
3068,10.91.10.0,"2309 90 33"
3069,10.91.10.0,"2309 90 35"
3070,10.91.10.0,"2309 90 39"
3071,10.91.10.0,"2309 90 41"
3072,10.91.10.0,"2309 90 43"
3073,10.91.10.0,"2309 90 49"
3074,10.91.10.0,"2309 90 51"
3075,10.91.10.0,"2309 90 53"
3076,10.91.10.0,"2309 90 59"
3077,10.91.10.0,"2309 90 70"
3078,10.91.10.0,"2309 90 91"
3079,10.91.10.0,"2309 90 96"
3080,10.91.20.0,"1214 10 00"
3081,10.92.10.0,"2309 10 11"
3082,10.92.10.0,"2309 10 13"
3083,10.92.10.0,"2309 10 15"
3084,10.92.10.0,"2309 10 19"
3085,10.92.10.0,"2309 10 31"
3086,10.92.10.0,"2309 10 33"
3087,10.92.10.0,"2309 10 39"
3088,10.92.10.0,"2309 10 51"
3089,10.92.10.0,"2309 10 53"
3090,10.92.10.0,"2309 10 59"
3091,10.92.10.0,"2309 10 70"
3092,10.92.10.0,"2309 10 90"
3093,10.92.10.0,"2309 90 10"
3094,10.92.10.0,"2309 90 20"
3095,10.92.10.0,"2309 90 31"
3096,10.92.10.0,"2309 90 33"
3097,10.92.10.0,"2309 90 35"
3098,10.92.10.0,"2309 90 39"
3099,10.92.10.0,"2309 90 41"
3100,10.92.10.0,"2309 90 43"
3101,10.92.10.0,"2309 90 49"
3102,10.92.10.0,"2309 90 51"
3103,10.92.10.0,"2309 90 53"
3104,10.92.10.0,"2309 90 59"
3105,10.92.10.0,"2309 90 70"
3106,10.92.10.0,"2309 90 91"
3107,10.92.10.0,"2309 90 96"
3108,11.01.10.0,"2208 20 12"
3109,11.01.10.0,"2208 20 14"
3110,11.01.10.0,"2208 20 16"
3111,11.01.10.0,"2208 20 18"
3112,11.01.10.0,"2208 20 19"
3113,11.01.10.0,"2208 20 26"
3114,11.01.10.0,"2208 20 28"
3115,11.01.10.0,"2208 20 62"
3116,11.01.10.0,"2208 20 66"
3117,11.01.10.0,"2208 20 69"
3118,11.01.10.0,"2208 20 86"
3119,11.01.10.0,"2208 20 88"
3120,11.01.10.0,"2208 30 11"
3121,11.01.10.0,"2208 30 19"
3122,11.01.10.0,"2208 30 30"
3123,11.01.10.0,"2208 30 41"
3124,11.01.10.0,"2208 30 49"
3125,11.01.10.0,"2208 30 61"
3126,11.01.10.0,"2208 30 69"
3127,11.01.10.0,"2208 30 71"
3128,11.01.10.0,"2208 30 79"
3129,11.01.10.0,"2208 30 82"
3130,11.01.10.0,"2208 30 88"
3131,11.01.10.0,"2208 40 11"
3132,11.01.10.0,"2208 40 31"
3133,11.01.10.0,"2208 40 39"
3134,11.01.10.0,"2208 40 51"
3135,11.01.10.0,"2208 40 91"
3136,11.01.10.0,"2208 40 99"
3137,11.01.10.0,"2208 50 11"
3138,11.01.10.0,"2208 50 19"
3139,11.01.10.0,"2208 50 91"
3140,11.01.10.0,"2208 50 99"
3141,11.01.10.0,"2208 60 11"
3142,11.01.10.0,"2208 60 19"
3143,11.01.10.0,"2208 60 91"
3144,11.01.10.0,"2208 60 99"
3145,11.01.10.0,"2208 70 10"
3146,11.01.10.0,"2208 70 90"
3147,11.01.10.0,"2208 90 11"
3148,11.01.10.0,"2208 90 19"
3149,11.01.10.0,"2208 90 33"
3150,11.01.10.0,"2208 90 38"
3151,11.01.10.0,"2208 90 41"
3152,11.01.10.0,"2208 90 45"
3153,11.01.10.0,"2208 90 48"
3154,11.01.10.0,"2208 90 54"
3155,11.01.10.0,"2208 90 56"
3156,11.01.10.0,"2208 90 69"
3157,11.01.10.0,"2208 90 71"
3158,11.01.10.0,"2208 90 75"
3159,11.01.10.0,"2208 90 77"
3160,11.01.10.0,"2208 90 78"
3161,11.01.10.0,"2208 90 91"
3162,11.01.10.0,"2208 90 99"
3163,11.02.11.0,"2202 99 19"
3164,11.02.11.0,"2204 10 11"
3165,11.02.11.0,"2204 10 13"
3166,11.02.11.0,"2204 10 15"
3167,11.02.11.0,"2204 10 91"
3168,11.02.11.0,"2204 10 93"
3169,11.02.11.0,"2204 10 94"
3170,11.02.11.0,"2204 10 96"
3171,11.02.11.0,"2204 10 98"
3172,11.02.12.0,"2202 99 19"
3173,11.02.12.0,"2204 21 06"
3174,11.02.12.0,"2204 21 07"
3175,11.02.12.0,"2204 21 08"
3176,11.02.12.0,"2204 21 09"
3177,11.02.12.0,"2204 21 11"
3178,11.02.12.0,"2204 21 12"
3179,11.02.12.0,"2204 21 13"
3180,11.02.12.0,"2204 21 17"
3181,11.02.12.0,"2204 21 18"
3182,11.02.12.0,"2204 21 19"
3183,11.02.12.0,"2204 21 22"
3184,11.02.12.0,"2204 21 23"
3185,11.02.12.0,"2204 21 24"
3186,11.02.12.0,"2204 21 26"
3187,11.02.12.0,"2204 21 27"
3188,11.02.12.0,"2204 21 28"
3189,11.02.12.0,"2204 21 31"
3190,11.02.12.0,"2204 21 32"
3191,11.02.12.0,"2204 21 34"
3192,11.02.12.0,"2204 21 36"
3193,11.02.12.0,"2204 21 37"
3194,11.02.12.0,"2204 21 38"
3195,11.02.12.0,"2204 21 42"
3196,11.02.12.0,"2204 21 43"
3197,11.02.12.0,"2204 21 44"
3198,11.02.12.0,"2204 21 46"
3199,11.02.12.0,"2204 21 47"
3200,11.02.12.0,"2204 21 48"
3201,11.02.12.0,"2204 21 61"
3202,11.02.12.0,"2204 21 62"
3203,11.02.12.0,"2204 21 66"
3204,11.02.12.0,"2204 21 67"
3205,11.02.12.0,"2204 21 68"
3206,11.02.12.0,"2204 21 69"
3207,11.02.12.0,"2204 21 71"
3208,11.02.12.0,"2204 21 74"
3209,11.02.12.0,"2204 21 76"
3210,11.02.12.0,"2204 21 77"
3211,11.02.12.0,"2204 21 78"
3212,11.02.12.0,"2204 21 79"
3213,11.02.12.0,"2204 21 80"
3214,11.02.12.0,"2204 21 81"
3215,11.02.12.0,"2204 21 82"
3216,11.02.12.0,"2204 21 83"
3217,11.02.12.0,"2204 21 84"
3218,11.02.12.0,"2204 21 85"
3219,11.02.12.0,"2204 21 86"
3220,11.02.12.0,"2204 21 87"
3221,11.02.12.0,"2204 21 88"
3222,11.02.12.0,"2204 21 89"
3223,11.02.12.0,"2204 21 90"
3224,11.02.12.0,"2204 21 91"
3225,11.02.12.0,"2204 21 93"
3226,11.02.12.0,"2204 21 94"
3227,11.02.12.0,"2204 21 95"
3228,11.02.12.0,"2204 21 96"
3229,11.02.12.0,"2204 21 97"
3230,11.02.12.0,"2204 21 98"
3231,11.02.12.0,"2204 22 10"
3232,11.02.12.0,"2204 22 22"
3233,11.02.12.0,"2204 22 23"
3234,11.02.12.0,"2204 22 24"
3235,11.02.12.0,"2204 22 26"
3236,11.02.12.0,"2204 22 27"
3237,11.02.12.0,"2204 22 28"
3238,11.02.12.0,"2204 22 32"
3239,11.02.12.0,"2204 22 33"
3240,11.02.12.0,"2204 22 38"
3241,11.02.12.0,"2204 22 78"
3242,11.02.12.0,"2204 22 79"
3243,11.02.12.0,"2204 22 80"
3244,11.02.12.0,"2204 22 81"
3245,11.02.12.0,"2204 22 82"
3246,11.02.12.0,"2204 22 83"
3247,11.02.12.0,"2204 22 84"
3248,11.02.12.0,"2204 22 85"
3249,11.02.12.0,"2204 22 86"
3250,11.02.12.0,"2204 22 88"
3251,11.02.12.0,"2204 22 90"
3252,11.02.12.0,"2204 22 91"
3253,11.02.12.0,"2204 22 93"
3254,11.02.12.0,"2204 22 94"
3255,11.02.12.0,"2204 22 95"
3256,11.02.12.0,"2204 22 96"
3257,11.02.12.0,"2204 22 97"
3258,11.02.12.0,"2204 22 98"
3259,11.02.12.0,"2204 29 10"
3260,11.02.12.0,"2204 29 22"
3261,11.02.12.0,"2204 29 23"
3262,11.02.12.0,"2204 29 24"
3263,11.02.12.0,"2204 29 26"
3264,11.02.12.0,"2204 29 27"
3265,11.02.12.0,"2204 29 28"
3266,11.02.12.0,"2204 29 32"
3267,11.02.12.0,"2204 29 38"
3268,11.02.12.0,"2204 29 78"
3269,11.02.12.0,"2204 29 79"
3270,11.02.12.0,"2204 29 80"
3271,11.02.12.0,"2204 29 81"
3272,11.02.12.0,"2204 29 82"
3273,11.02.12.0,"2204 29 83"
3274,11.02.12.0,"2204 29 84"
3275,11.02.12.0,"2204 29 85"
3276,11.02.12.0,"2204 29 86"
3277,11.02.12.0,"2204 29 88"
3278,11.02.12.0,"2204 29 90"
3279,11.02.12.0,"2204 29 91"
3280,11.02.12.0,"2204 29 93"
3281,11.02.12.0,"2204 29 94"
3282,11.02.12.0,"2204 29 95"
3283,11.02.12.0,"2204 29 96"
3284,11.02.12.0,"2204 29 97"
3285,11.02.12.0,"2204 29 98"
3286,11.02.12.0,"2204 30 10"
3287,11.02.12.0,"2204 30 92"
3288,11.02.12.0,"2204 30 94"
3289,11.02.12.0,"2204 30 96"
3290,11.02.12.0,"2204 30 98"
3291,11.02.20.0,"2307 00 11"
3292,11.02.20.0,"2307 00 19"
3293,11.02.20.0,"2307 00 90"
3294,11.03.10.0,"2206 00 10"
3295,11.03.10.0,"2206 00 31"
3296,11.03.10.0,"2206 00 39"
3297,11.03.10.0,"2206 00 51"
3298,11.03.10.0,"2206 00 59"
3299,11.03.10.0,"2206 00 81"
3300,11.03.10.0,"2206 00 89"
3301,11.04.10.0,"2205 10 10"
3302,11.04.10.0,"2205 10 90"
3303,11.04.10.0,"2205 90 10"
3304,11.04.10.0,"2205 90 90"
3305,11.05.10.0,"2202 91 00"
3306,11.05.10.0,"2203 00 01"
3307,11.05.10.0,"2203 00 09"
3308,11.05.10.0,"2203 00 10"
3309,11.05.20.0,"2303 30 00"
3310,11.06.10.0,"1107 10 11"
3311,11.06.10.0,"1107 10 19"
3312,11.06.10.0,"1107 10 91"
3313,11.06.10.0,"1107 10 99"
3314,11.06.10.0,"1107 20 00"
3315,11.07.11.0,"2201 10 11"
3316,11.07.11.0,"2201 10 19"
3317,11.07.11.0,"2201 10 90"
3318,11.07.11.0,"2201 90 00"
3319,11.07.19.0,"2202 10 00"
3320,11.07.19.0,"2202 99 11"
3321,11.07.19.0,"2202 99 15"
3322,11.07.19.0,"2202 99 19"
3323,11.07.19.0,"2202 99 91"
3324,11.07.19.0,"2202 99 95"
3325,11.07.19.0,"2202 99 99"
3326,12.00.11.0,"2402 10 00"
3327,12.00.11.0,"2402 20 10"
3328,12.00.11.0,"2402 20 90"
3329,12.00.11.0,"2402 90 00"
3330,12.00.12.0,"2401 20 35"
3331,12.00.12.0,"2401 20 60"
3332,12.00.12.0,"2401 20 70"
3333,12.00.12.0,"2401 20 85"
3334,12.00.12.0,"2401 20 95"
3335,12.00.19.0,"2403 11 00"
3336,12.00.19.0,"2403 19 10"
3337,12.00.19.0,"2403 19 90"
3338,12.00.19.0,"2403 91 00"
3339,12.00.19.0,"2403 99 10"
3340,12.00.19.0,"2403 99 90"
3341,12.00.19.0,"2404 11 00"
3342,12.00.19.0,"2404 19 10"
3343,12.00.19.0,"2404 91 90"
3344,12.00.20.0,"2401 30 00"
3345,13.10.10.0,"1505 00 10"
3346,13.10.10.0,"1505 00 90"
3347,13.10.21.0,"5002 00 00"
3348,13.10.22.0,"5101 21 00"
3349,13.10.22.0,"5101 29 00"
3350,13.10.22.0,"5101 30 00"
3351,13.10.23.0,"5103 10 10"
3352,13.10.23.0,"5103 10 90"
3353,13.10.24.0,"5105 10 00"
3354,13.10.24.0,"5105 21 00"
3355,13.10.24.0,"5105 29 00"
3356,13.10.24.0,"5105 31 00"
3357,13.10.24.0,"5105 39 00"
3358,13.10.24.0,"5105 40 00"
3359,13.10.25.0,"5203 00 00"
3360,13.10.26.0,"5303 90 00"
3361,13.10.29.0,"5301 21 00"
3362,13.10.29.0,"5301 29 00"
3363,13.10.29.0,"5301 30 00"
3364,13.10.29.0,"5302 90 00"
3365,13.10.29.0,"5305 00 00"
3366,13.10.31.0,"5506 10 00"
3367,13.10.31.0,"5506 20 00"
3368,13.10.31.0,"5506 30 00"
3369,13.10.31.0,"5506 40 00"
3370,13.10.31.0,"5506 90 00"
3371,13.10.32.0,"5507 00 00"
3372,13.10.40.0,"5004 00 10"
3373,13.10.40.0,"5004 00 90"
3374,13.10.40.0,"5005 00 10"
3375,13.10.40.0,"5005 00 90"
3376,13.10.40.0,"5006 00 10"
3377,13.10.40.0,"5006 00 90"
3378,13.10.50.0,"5106 10 10"
3379,13.10.50.0,"5106 10 90"
3380,13.10.50.0,"5106 20 10"
3381,13.10.50.0,"5106 20 91"
3382,13.10.50.0,"5106 20 99"
3383,13.10.50.0,"5107 10 10"
3384,13.10.50.0,"5107 10 90"
3385,13.10.50.0,"5107 20 10"
3386,13.10.50.0,"5107 20 30"
3387,13.10.50.0,"5107 20 51"
3388,13.10.50.0,"5107 20 59"
