ID_kod,kod_CN,Nazwa,Sekcja,Dzial
11849,"2302 40 10","Otręby, śruta i inne pozostałości odsiewu, przemiału lub innej obróbki zbóż, nawet granulowane, w których zawartość skrobi <= 28 % masy i w których część przechodząca przez sito, o wymiarze oczek 0,2 mm <=10% masy lub, alternatywnie, ta część, która przechodzi przez takie sito, zawiera po spopieleniu w przeliczeniu na suchy produkt >= 1,5% masy popiołu (z wył. otrąb, śruty i innych pozostałości odsiewu z kukurydzy, ryżu i pszenicy)",IV,23
11850,"2302 40 90","Otręby, śruta i inne pozostałości odsiewu, przemiału lub innej obróbki zbóż, nawet granulowane (z wył. tych z kukurydzy, ryżu, pszenicy i tych, w których zawartość skrobi <= 28 % masy i w których część przechodząca przez sito, o wymiarze oczek 0,2 mm, <=10% masy lub jeśli > 10% przechodzi przez takie sito, zawiera po spopieleniu w przeliczeniu na suchy produkt >= 1,5% masy popiołu)",IV,23
11851,"2302 50 00","Otręby, śruta i inne pozostałości odsiewu, przemiału lub innej obróbki z roślin strączkowych, nawet granulowane",IV,23
11852,2303,"Pozostałości z produkcji skrobi i podobne pozostałości, wysłodki buraczane, wytłoczyny z trzciny cukrowej i pozostałe odpady z produkcji cukru, pozostałości i odpady browarnicze i gorzelniane, nawet w postaci granulek",IV,23
11853,"2303 10","Pozostałości z produkcji skrobi i podobne pozostałości",IV,23
11854,"2303 10 11","Pozostałości z produkcji skrobi z kukurydzy, o zawartości białka w przeliczeniu na suchy produkt > 40% masy (z wył. stężonych płynów z rozmiękczania)",IV,23
11855,"2303 10 19","Pozostałości z produkcji skrobi z kukurydzy, o zawartości białka w przeliczeniu na suchy produkt <= 40% masy (z wył. stężonych płynów z rozmiękczania)",IV,23
11856,"2303 10 90","Pozostałości z produkcji skrobi i podobne pozostałości, włącznie ze stężonymi płynami z rozmiękczania (z wył. skrobi z kukurydzy)",IV,23
11857,"2303 20","Wysłodki buraczane, wytłoczyny z trzciny cukrowej i pozostałe odpady z produkcji cukru",IV,23
11858,"2303 20 10","Wysłodki buraczane",IV,23
11859,"2303 20 90","Wytłoczyny z trzciny cukrowej i pozostałe odpady z produkcji cukru (z wył. wysłodków buraczanych)",IV,23
11860,"2303 30 00","Pozostałości i odpady browarnicze i gorzelniane",IV,23
11861,"2304 00 00","Makuchy i inne pozostałości stałe, nawet mielone lub w postaci granulek, pozostałe z ekstrakcji oleju sojowego",IV,23
11862,"2305 00 00","Makuchy i inne pozostałości stałe, nawet mielone lub w postaci granulek, pozostałe z ekstrakcji oleju z orzeszków ziemnych",IV,23
11863,2306,"Makuchy i inne pozostałości stałe, nawet mielone lub w postaci granulek, pozostałe z ekstrakcji tłuszczów lub olejów roślinnych lub mikrobiologicznych (z wył. oleju sojowego i oleju z orzeszków ziemnych)",IV,23
11864,"2306 10 00","Makuchy i inne pozostałości stałe, nawet mielone lub w postaci granulek, pozostałe z ekstrakcji nasion bawełny",IV,23
11865,"2306 20 00","Makuchy i inne pozostałości stałe, nawet mielone lub w postaci granulek, pozostałe z ekstrakcji nasion lnu",IV,23
11866,"2306 30 00","Makuchy i inne pozostałości stałe, nawet mielone lub w postaci granulek, pozostałe z ekstrakcji nasion słonecznika",IV,23
11867,"2306 41 00","Makuchy i inne pozostałości stałe, nawet mielone lub w postaci granulek, pozostałe z ekstrakcji nasion rzepaku lub rzepiku, o niskiej zawartości kwasu erukowego, o zawartości kwasu erukowego < 2% masy i o zawartości składników stałych, w których udział glukozynoladów < 30 mikromoli/g",IV,23
11868,"2306 49 00","Makuchy i inne pozostałości stałe, nawet mielone lub w postaci granulek, pozostałe z ekstrakcji nasion rzepaku lub rzepiku, o wysokiej zawartości kwasu erukowego, o zawartości kwasu erukowego >= 2% masy i o zawartości składników stałych, w których udział glukozynoladów >= 30 mikromoli/g",IV,23
11869,"2306 50 00","Makuchy i inne pozostałości stałe, nawet mielone lub w postaci granulek, pozostałe z ekstrakcji orzechów kokosowych lub kopry",IV,23
11870,"2306 60 00","Makuchy i inne pozostałości stałe, nawet mielone lub w postaci granulek, pozostałe z ekstrakcji orzechów palmowych lub ich jąder",IV,23
11871,"2306 90","Makuchy i inne pozostałości stałe, nawet mielone lub w postaci granulek, pozostałe z ekstrakcji tłuszczów lub olejów roślinnych lub mikrobiologicznych (z wył. z nasion bawełny, lnu, słonecznika, rzepaku i rzepiku, z orzechów kokosowych lub kopry, z orzechów palmowych lub ich jąder, lub z ekstrakcji z oleju sojowego lub z orzeszków ziemnych)",IV,23
11872,"2306 90 05","Makuchy i inne pozostałości stałe, nawet mielone lub w postaci granulek, pozostałe z ekstrakcji tłuszczów lub olejów roślinnych, z zarodków kukurydzy",IV,23
11873,"2306 90 11","Makuchy i inne pozostałości stałe z ekstrakcji oliwy z oliwek, nawet mielone lub w postaci granulek, zawierające <= 3% masy oliwy",IV,23
11874,"2306 90 19","Makuchy i inne pozostałości stałe z ekstrakcji oliwy z oliwek, nawet mielone lub w postaci granulek, zawierające > 3% masy oliwy",IV,23
11875,"2306 90 90","Makuchy i inne pozostałości stałe, nawet mielone lub w postaci granulek, pozostałe z ekstrakcji tłuszczów lub olejów roślinnych lub mikrobiologicznych (z wył. z nasion bawełny, lnu, słonecznika, rzepaku i rzepiku, z orzechów kokosowych lub kopry, z orzechów palmowych lub ich jąder, z zarodków kukurydzy, i z ekstrakcji oliwy, oleju sojowego i orzeszków ziemnych)",IV,23
11876,"2307 00","Osad winny z drożdży; kamień winny ",IV,23
11877,"2307 00 11","Osad winny z drożdży, o całkowitej masowej mocy alkoholu <= 7,9% mas. i zawartości suchej substancji >= 25% masy",IV,23
11878,"2307 00 19","Osad winny z drożdży (z wył. osadu o całkowitej masowej mocy alkoholu <= 7,9% mas. i zawartości suchej substancji >= 25% masy)",IV,23
11879,"2307 00 90","Kamień winny ",IV,23
11880,"2308 00","Żołędzie i kasztany, wytłoki, i inne materiały roślinne i odpady roślinne, pozostałości roślinne i produkty uboczne, nawet w postaci granulek, w rodzaju stosowanych do karmienia zwierząt, gdzie indziej niesklasyfikowane",IV,23
11881,"2308 00 11","Wytłoki winogron, w rodzaju stosowanych do karmienia zwierząt, nawet w postaci granulek, o całkowitej masowej mocy alkoholu <= 4,3% mas. i zawartości suchej substancji >= 40% masy",IV,23
11882,"2308 00 19","Wytłoki winogron, w rodzaju stosowanych do karmienia zwierząt, nawet w postaci granulek (z wył. o całkowitej masowej mocy alkoholu <= 4,3% mas. i zawartości suchej substancji >= 40% masy)",IV,23
11883,"2308 00 40","Żołędzie i kasztany, i wytłoczyny lub wysłodki z owoców, do karmienia zwierząt, nawet w postaci granulek (z wył. wysłodków z winogron)",IV,23
11884,"2308 00 90","Łodygi i liście kukurydzy, skórki owoców i pozostałe roślinne materiały, odpady, produkty uboczne, do karmienia zwierząt, nawet w postaci granulek, gdzie indziej niesklasyfikowane (z wyłączeniem żołędzi, kasztanów i wytłoczyn z owoców)",IV,23
11885,2309,"Preparaty, w rodzaju stosowanych do karmienia zwierząt",IV,23
11886,"2309 10","Karma dla psów lub kotów, pakowana do sprzedaży detalicznej",IV,23
11887,"2309 10 11","Karma dla psów lub kotów, pakowana do sprzedaży detalicznej, zawierająca glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, ale niezawierająca skrobi lub zawierająca <= 10% masy skrobi, niezawierająca produktów mlecznych lub zawierająca tych produktów < 10% masy",IV,23
11888,"2309 10 13","Karma dla psów lub kotów, pakowana do sprzedaży detalicznej, zawierająca glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, ale niezawierająca skrobi lub zawierająca <= 10% masy skrobi i >= 10%, ale < 50% masy produktów mlecznych",IV,23
11889,"2309 10 15","Karma dla psów lub kotów, pakowana do sprzedaży detalicznej, zawierająca glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, ale niezawierająca skrobi lub zawierająca <= 10% masy skrobi i >= 50%, ale < 75% masy produktów mlecznych",IV,23
11890,"2309 10 19","Karma dla psów lub kotów, pakowana do sprzedaży detalicznej, zawierająca glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, ale niezawierająca skrobi lub zawierająca <= 10% masy skrobi i >= 75% masy produktów mlecznych",IV,23
11891,"2309 10 31","Karma dla psów lub kotów, pakowana do sprzedaży detalicznej, zawierająca glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, i zawierająca > 10%, ale <= 30% masy skrobi i niezawierająca produktów mlecznych lub zawierająca < 10% masy tych produktów",IV,23
11892,"2309 10 33","Karma dla psów lub kotów, pakowana do sprzedaży detalicznej, zawierająca glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, i zawierająca > 10%, ale <= 30% masy skrobi i >= 10%, ale < 50% masy produktów mlecznych",IV,23
11893,"2309 10 39","Karma dla psów lub kotów, pakowana do sprzedaży detalicznej, zawierająca glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, i zawierająca > 10%, ale <= 30% masy skrobi i >= 50% masy produktów mlecznych",IV,23
11894,"2309 10 51","Karma dla psów lub kotów, pakowana do sprzedaży detalicznej, zawierająca glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, i zawierająca > 30% masy skrobi i niezawierająca produktów mlecznych lub zawierająca < 10% masy tych produktów",IV,23
11895,"2309 10 53","Karma dla psów lub kotów, pakowana do sprzedaży detalicznej, zawierająca glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, i zawierająca > 30% masy skrobi i >= 10%, ale < 50% masy produktów mlecznych",IV,23
11896,"2309 10 59","Karma dla psów lub kotów, pakowana do sprzedaży detalicznej, zawierająca glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, i zawierająca > 30% masy skrobi i >= 50% masy produktów mlecznych",IV,23
11897,"2309 10 70","Karma dla psów lub kotów, pakowana do sprzedaży detalicznej, niezawierająca skrobi, glukozy, syropu glukozowego, maltodekstryny lub syropu z maltodekstryny, ale zawierająca produkty mleczne",IV,23
11898,"2309 10 90","Karma dla psów lub kotów, pakowana do sprzedaży detalicznej, niezawierająca skrobi, glukozy, syropu glukozowego, maltodekstryny lub syropu z maltodekstryny, ani produktów mlecznych",IV,23
11899,"2309 90","Preparaty, w rodzaju stosowanych do karmienia zwierząt (z wył. karmy dla psów lub kotów, pakowanej do sprzedaży detalicznej)",IV,23
11900,"2309 90 10","Roztwory z ryb lub ssaków morskich, jako dodatki paszowe do pasz produkowane w sektorze rolnym",IV,23
11901,"2309 90 20","Pozostałości z produkcji skrobi z kukurydzy, spełniające wymagania określone w uwadze dodatkowej 5 do działu 23, w rodzaju stosowanych do karmienia zwierząt (z wył. karmy dla psów lub kotów, pakowanej do sprzedaży detalicznej)",IV,23
11902,"2309 90 31","Preparaty do karmienia zwierząt, włącznie z przedmieszkami, zawierające glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, ale niezawierające skrobi lub produktów mlecznych, lub zawierające <= 10% masy skrobi i < 10% masy produktów mlecznych (z wył. karmy dla psów lub kotów, pakowanej do sprzedaży detalicznej)",IV,23
11903,"2309 90 33","Preparaty do karmienia zwierząt, włącznie z przedmieszkami, zawierające glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, ale niezawierające skrobi lub zawierające <= 10% masy skrobi i >= 10%, ale < 50% masy produktów mlecznych (z wył. karmy dla psów lub kotów, pakowanej do sprzedaży detalicznej)",IV,23
11904,"2309 90 35","Preparaty do karmienia zwierząt, włącznie z przedmieszkami, zawierające glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, ale niezawierające skrobi lub zawierające <= 10% masy skrobi i >= 50%, ale < 75% masy produktów mlecznych (z wył. karmy dla psów lub kotów, pakowanej do sprzedaży detalicznej)",IV,23
11905,"2309 90 39","Preparaty do karmienia zwierząt, włącznie z przedmieszkami, zawierające glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, ale niezawierające skrobi lub zawierające <= 10% masy skrobi i >= 75% masy produktów mlecznych (z wył. karmy dla psów lub kotów, pakowanej do sprzedaży detalicznej)",IV,23
11906,"2309 90 41","Preparaty do karmienia zwierząt, włącznie z przedmieszkami, zawierające glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, i zawierające > 10%, ale <= 30% masy skrobi i niezawierające produktów mlecznych lub zawierające tych produktów < 10% masy (z wył. karmy dla psów lub kotów, pakowanej do sprzedaży detalicznej)",IV,23
11907,"2309 90 43","Preparaty do karmienia zwierząt, włącznie z przedmieszkami, zawierające glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, i zawierające > 10%, ale <= 30% masy skrobi i >= 10%, ale < 50% masy produktów mlecznych (z wył. karmy dla psów lub kotów, pakowanej do sprzedaży detalicznej)",IV,23
11908,"2309 90 49","Preparaty do karmienia zwierząt, włącznie z przedmieszkami, zawierające glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, i zawierające > 10%, ale <= 30% masy skrobi i >= 10%, i >= 50% masy produktów mlecznych (z wył. karmy dla psów lub kotów, pakowanej do sprzedaży detalicznej)",IV,23
11909,"2309 90 51","Preparaty do karmienia zwierząt, włącznie z przedmieszkami, zawierające glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, i zawierające > 30% masy skrobi i niezawierające produktów mlecznych lub zawierające < 10% masy tych produktów (z wył. karmy dla psów lub kotów, pakowanej do sprzedaży detalicznej)",IV,23
11910,"2309 90 53","Preparaty do karmienia zwierząt, włącznie z przedmieszkami, zawierające glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, i zawierające > 30% masy skrobi i >= 10%, ale < 50% masy produktów mlecznych (z wył. karmy dla psów lub kotów, pakowanej do sprzedaży detalicznej)",IV,23
11911,"2309 90 59","Preparaty do karmienia zwierząt, włącznie z przedmieszkami, zawierające glukozę, syrop glukozowy, maltodekstrynę lub syrop z maltodekstryny, i zawierające > 30% masy skrobi i >= 50% masy produktów mlecznych (z wył. karmy dla psów lub kotów, pakowanej do sprzedaży detalicznej)",IV,23
11912,"2309 90 70","Preparaty do karmienia zwierząt, włącznie z przedmieszkami, niezawierające skrobi, glukozy, syropu glukozowego, maltodekstryny lub syropu z maltodekstryny, ale zawierające produkty mleczne (z wył. karmy dla psów lub kotów, pakowanej do sprzedaży detalicznej)",IV,23
11913,"2309 90 91","Wysłodki buraczane z dodatkiem melasy, w rodzaju stosowanych do karmienia zwierząt",IV,23
11914,"2309 90 96","Preparaty, w rodzaju stosowanych do karmienia zwierząt, niezawierające skrobi, glukozy, syropu glukozowego, maltodekstryny lub syropu z maltodekstryny, ani produktów mlecznych (z wył. karmy dla psów lub kotów, pakowanej do sprzedaży detalicznej, roztworów z ryb lub ssaków morskich, pozostałości z produkcji skrobi z kukurydzy, spełniających wymagania określone w uwadze dodatkowej 5 do działu 23, wysłodków buraczanych z dodatkiem melasy i przedmieszek)",IV,23
11915,2401,"Tytoń nieprzetworzony; odpady tytoniowe",IV,24
11916,"2401 10","Tytoń nieodżyłowany",IV,24
11917,"2401 10 35","Tytoń suszony powietrzem na jasny, nieodżyłowany",IV,24
11918,"2401 10 60","Tytoń typu Oriental suszony na słońcu, nieodżyłowany",IV,24
11919,"2401 10 70","Tytoń suszony powietrzem na ciemny, nieodżyłowany",IV,24
11920,"2401 10 85","Tytoń suszony ogniowo-rurowo, nieodżyłowany",IV,24
11921,"2401 10 95","Tytoń nieodżyłowany (z wył suszonego powietrzem na jasny, typu Oriental suszonego na słońcu, suszonego powietrzem na ciemny, suszonego ogniowo-rurowo)",IV,24
11922,"2401 20","Tytoń częściowo lub całkowicie odżyłowany, w inny sposób nieprzetworzony",IV,24
11923,"2401 20 35","Tytoń suszony powietrzem na jasny, częściowo lub całkowicie odżyłowany, w inny sposób nieprzetworzony",IV,24
11924,"2401 20 60","Tytoń typu Oriental suszony na słońcu, częściowo lub całkowicie odżyłowany, w inny sposób nieprzetworzony",IV,24
11925,"2401 20 70","Tytoń suszony powietrzem na ciemny, częściowo lub całkowicie odżyłowany, w inny sposób nieprzetworzony",IV,24
11926,"2401 20 85","Tytoń suszony ogniowo-rurowo, częściowo lub całkowicie odżyłowany, w inny sposób nieprzetworzony",IV,24
11927,"2401 20 95","Tytoń częściowo lub całkowicie odżyłowany, w inny sposób nieprzetworzony (z wył suszonego powietrzem na jasny, typu Oriental suszonego na słońcu, suszonego powietrzem na ciemny, suszonego ogniowo-rurowo)",IV,24
11928,"2401 30 00","Odpady tytoniu",IV,24
11929,2402,"Cygara, nawet z obciętymi końcami, cygaretki i papierosy, z tytoniu lub namiastek tytoniu",IV,24
11930,"2402 10 00","Cygara, nawet z obciętymi końcami i cygaretki, zawierające tytoń",IV,24
11931,"2402 20","Papierosy zawierające tytoń",IV,24
11932,"2402 20 10","Papierosy zawierające tytoń i goździki",IV,24
11933,"2402 20 90","Papierosy zawierające tytoń (z wyjątkiem zawierających goździki)",IV,24
11934,"2402 90 00","Cygara, nawet z obciętymi końcami, cygaretki i papierosy, z namiastek tytoniu",IV,24
